"","X","ifm_peak_frequency","ifm_stop","ifm_peak_freq_resolution","ifm_rms","ifm_region_id","ifm_peak_amplitude","ifm_start","ifm_terminal_frequency","ifm_duration","cf_peak_frequency","cf_stop","cf_peak_freq_resolution","cf_rms","cf_region_id","cf_peak_amplitude","cf_start","cf_terminal_frequency","cf_duration","tfm_peak_frequency","tfm_stop","tfm_peak_freq_resolution","tfm_rms","tfm_region_id","tfm_peak_amplitude","tfm_start","tfm_terminal_frequency","tfm_duration","audio_file","terminal_frequency_threshold","video_annot_id","num_bats","X0","duration","peak_freq_resolution","ifm.cf_dbratio","tfm.cf_dbratio","ifm.peak_db","tfm.peak_db","tfm_dbrms","ifm_dbrms","cf_dbrms","cf.peak_db","multi_bat","annot_id","rechour"
"103",102,108732.876712329,0.001576,1700.68027210884,0.0227084892667237,"fm1",0.03887939453125,0.000408,96746.5753424658,1.168,111923.758865248,0.037672,55.3955240416574,0.062264081920619,"cf1",0.1507568359375,0.001576,111868.35106383,36.096,109919.571045576,0.039164,1336.89839572193,0.0611240177810735,"fm2",0.111297607421875,0.037672,106568.36461126,1.492,"segment_matching_annotaudio_Aditya_2018-08-17_12_116_hp",-10,"Aditya_2018-08-17_12_116",1,NA,NA,NA,NA,-8.47308798084595,NA,-37.8027496799609,-44.9239054364349,NA,-36.4508174555889,-29.117730341169,"FALSE","2018-08-17_12_116","2018-08-17_12"
"104",103,110805.860805861,0.001548,1824.81751824818,0.0122734055286375,"fm1",0.031219482421875,0.000456,108974.358974359,1.092,112109.86267166,0.017568,124.812780828757,0.0318631468226507,"cf1",0.058807373046875,0.001548,111922.596754057,16.02,111969.111969112,0.018604,1923.07692307692,0.0133702634587994,"fm2",0.0369873046875,0.017568,108108.108108108,1.036,"segment_matching_annotaudio_Aditya_2018-08-17_12_118_hp",-10,"Aditya_2018-08-17_12_118",1,NA,NA,NA,NA,-0.122873585140654,NA,-27.4612093768176,-36.1144506388857,NA,-35.9915770537451,-29.0498420175042,"FALSE","2018-08-17_12_118","2018-08-17_12"
"139",138,102179.836512262,0.00224,1358.69565217391,0.00849661829799071,"fm1",0.021148681640625,0.000772,94686.6485013624,1.468,104571.875698636,0.020132,111.756817165847,0.0218672081879417,"cf1",0.05279541015625,0.00224,104515.984797675,17.892,104018.912529551,0.021824,1179.24528301887,0.00871632598879821,"fm2",0.025787353515625,0.020132,94562.6477541371,1.692,"segment_matching_annotaudio_Aditya_2018-08-17_23_26_hp",-10,"Aditya_2018-08-17_23_26",1,NA,NA,NA,-12.4686440880022,-13.5570645743057,-22.6470601002125,-23.0518126400208,-28.5663321341533,-27.4779116478497,-15.0092675598476,-9.00188667339506,"FALSE","2018-08-17_23_26","2018-08-17_23"
"140",139,102941.176470588,0.001692,3623.1884057971,0.00601954308323841,"fm1",0.01214599609375,0.001148,101102.941176471,0.544,105708.512250568,0.017528,126.262626262626,0.0249118581009651,"cf1",0.051025390625,0.001692,105455.923212933,15.836,107484.076433121,0.018784,1582.27848101266,0.00862442893359314,"fm2",0.020965576171875,0.017528,97929.9363057325,1.256,"segment_matching_annotaudio_Aditya_2018-08-17_23_28_hp",-10,"Aditya_2018-08-17_23_28",1,NA,NA,NA,NA,-4.94754701279327,NA,-31.7206201849085,-38.1991714054178,NA,-33.2516243926245,-27.0517388327558,"FALSE","2018-08-17_23_28","2018-08-17_23"
"141",140,96986.8173258004,0.002724,939.84962406015,0.0159244985388377,"fm1",0.031890869140625,6e-04,91807.9096045198,2.124,108232.181761594,0.015576,155.56938394524,0.0317109246956436,"cf1",0.0706787109375,0.002724,107998.755057579,12.852,106600.91047041,0.018212,757.575757575758,0.0333610350260016,"fm2",0.073699951171875,0.015576,88012.1396054628,2.636,"segment_matching_annotaudio_Aditya_2018-08-17_23_53_hp",-10,"Aditya_2018-08-17_23_53",1,NA,NA,NA,-11.6054878866233,-7.19693857095723,-40.2604562995057,-35.533387529507,-42.1703692118476,-46.5789185275137,-34.9734306408903,-29.0648825228001,"FALSE","2018-08-17_23_53","2018-08-17_23"
"142",141,100418.410041841,0.001984,1041.66666666667,0.0114549305768929,"fm1",0.028045654296875,7.2e-05,91527.1966527197,1.912,104107.008289375,0.028524,75.3465943339361,0.0204791503184409,"cf1",0.043365478515625,0.001984,103993.971363979,26.54,101470.588235294,0.031924,586.854460093897,0.010538410080908,"fm2",0.035736083984375,0.028524,87058.8235294118,3.4,"segment_matching_annotaudio_Aditya_2018-08-17_23_56_hp",-10,"Aditya_2018-08-17_23_56",1,NA,NA,NA,-6.61244258719647,-7.8943488924839,-29.9599841089836,-32.7270811091929,-39.3831284083436,-38.1012221030561,-31.4887795158597,-25.4432757775254,"FALSE","2018-08-17_23_56","2018-08-17_23"
"143",142,NA,NA,NA,NA,"",NA,NA,NA,NA,103431.045969354,0.0184,111.01243339254,0.0378964531254861,"cf1",0.0889892578125,0.000388,103264.490339773,18.012,91382.5757575758,0.020512,943.396226415094,0.0206530853728222,"fm1",0.051513671875,0.0184,88068.1818181818,2.112,"segment_matching_annotaudio_Aditya_2018-08-17_23_65_hp",-10,"Aditya_2018-08-17_23_65",2,NA,NA,NA,-6.07163440602517,-13.4475506783118,-30.8742068814388,-37.6801233189309,-43.6322933851228,-36.2563771128362,-30.1847427068111,-22.3745531291189,"TRUE","2018-08-17_23_65","2018-08-17_23"
"144",143,NA,NA,NA,NA,"",NA,NA,NA,NA,103245.052386496,0.013896,145.43339150669,0.0565005749743398,"cf1",0.105194091796875,0.000152,103099.534342258,13.744,88613.8613861386,0.017936,494.071146245059,0.0454021570475878,"fm1",0.1195068359375,0.013896,87871.2871287129,4.04,"segment_matching_annotaudio_Aditya_2018-08-17_23_70_hp",-10,"Aditya_2018-08-17_23_70",1,NA,NA,NA,-10.8694810684111,-3.75048834509855,-36.6300560841641,-28.8126698862909,-35.5826358298552,-42.7016285531677,-31.8321474847566,-26.1186984083417,"FALSE","2018-08-17_23_70","2018-08-17_23"
"145",144,NA,NA,NA,NA,"",NA,NA,NA,NA,106162.674650699,0.017056,124.688279301746,0.0671221234009972,"cf1",0.136383056640625,0.001024,105975.548902196,16.032,100113.122171946,0.018824,1126.12612612613,0.0684540900470007,"fm1",0.159210205078125,0.017056,94457.0135746606,1.768,"segment_matching_annotaudio_Aditya_2018-08-17_23_75_hp",-10,"Aditya_2018-08-17_23_75",1,NA,NA,NA,-7.53818115119895,-14.5850584939165,-31.2434719658483,-38.3331885639321,-45.7215288233453,-38.6746514806278,-31.1364703294288,-23.4132962465411,"FALSE","2018-08-17_23_75","2018-08-17_23"
"146",145,102446.483180428,0.002,1524.39024390244,0.0106951380767661,"fm1",0.022003173828125,0.000692,96330.2752293578,1.308,102892.218060757,0.021224,103.993344425957,0.0268056174106879,"cf1",0.056732177734375,0.002,102840.199750312,19.224,102473.498233216,0.022356,1760.56338028169,0.00785677746136281,"fm2",0.0191650390625,0.021224,90989.3992932862,1.132,"segment_matching_annotaudio_Aditya_2018-08-17_23_82_hp",-10,"Aditya_2018-08-17_23_82",1,NA,NA,NA,-9.37570894284669,-12.0729464125571,-34.117804406489,-38.4432773587852,-44.790525006843,-42.0932875371326,-32.7175785942859,-26.308413368119,"FALSE","2018-08-17_23_82","2018-08-17_23"
"147",146,101648.351648352,0.000576,5434.78260869565,0.00302267617387044,"fm1",0.006561279296875,0.000212,90659.3406593407,0.364,103666.408468887,0.016068,129.065565307176,0.0157222350809881,"cf1",0.031951904296875,0.000576,103601.859024012,15.492,101015.801354402,0.01784,1126.12612612613,0.00668081928899521,"fm2",0.0157470703125,0.016068,93115.1241534989,1.772,"segment_matching_annotaudio_Aditya_2018-08-17_23_91_hp",-10,"Aditya_2018-08-17_23_91",1,NA,NA,NA,-9.39652555344971,-3.81404120452654,-23.9853967213253,-16.133784225388,-22.6836501420219,-28.2661344909451,-18.8696089374954,-13.4630560126331,"FALSE","2018-08-17_23_91","2018-08-17_23"
"148",147,97826.0869565218,0.001488,1543.20987654321,0.0274887730932759,"fm1",0.05682373046875,2e-04,95496.8944099379,1.288,109611.586570112,0.019716,109.697235629662,0.0600165360712926,"cf1",0.124176025390625,0.001488,109117.840684661,18.228,100642.398286938,0.021584,1068.37606837607,0.0298812227042077,"fm2",0.067596435546875,0.019716,91006.4239828694,1.868,"segment_matching_annotaudio_Aditya_2018-08-17_23_92_hp",-10,"Aditya_2018-08-17_23_92",1,NA,NA,NA,-5.5821569704019,-9.604985916551,-33.8134694496834,-36.8117758844381,-45.3429428320361,-41.320113885887,-35.7379569154851,-28.8713585530719,"FALSE","2018-08-17_23_92","2018-08-17_23"
"124",123,101562.5,0.001388,2212.38938053097,0.0682383622085843,"fm1",0.120208740234375,0.000492,95982.1428571429,0.896,103594.080338266,0.016524,132.065504490227,0.0812906610402414,"cf1",0.156982421875,0.001388,103131.606765328,15.136,101973.684210526,0.018348,1091.70305676856,0.0668137033092727,"fm2",0.135223388671875,0.016524,85526.3157894737,1.824,"segment_matching_annotaudio_Aditya_2018-08-17_23_100_hp",-10,"Aditya_2018-08-17_23_100",1,NA,NA,NA,-14.0883311966665,-8.35614340452498,-36.0224035042897,-28.7036861523975,-37.6286504486059,-43.3608382407474,-29.272507044081,-23.9728236581339,"FALSE","2018-08-17_23_100","2018-08-17_23"
"125",124,NA,NA,NA,NA,"",NA,NA,NA,NA,104882.036907265,0.017764,116.767865483419,0.0235961291302204,"cf1",0.0457763671875,0.00064,104823.639336604,17.124,104554.865424431,0.019696,1033.05785123967,0.0129364558137471,"fm1",0.02984619140625,0.017764,94202.8985507246,1.932,"segment_matching_annotaudio_Aditya_2018-08-17_23_110_hp",-10,"Aditya_2018-08-17_23_110",1,NA,NA,NA,-3.13969615653849,-10.452167701869,-18.9402704108567,-26.3854749983949,-32.9111584204722,-25.5986868751417,-22.4589907186032,-14.6839468142252,"FALSE","2018-08-17_23_110","2018-08-17_23"
"126",125,102678.571428571,0.001608,1479.2899408284,0.00528458942700663,"fm1",0.0125732421875,0.000264,95982.1428571429,1.344,105061.550550026,0.032152,65.4621628698612,0.0170590180959278,"cf1",0.041351318359375,0.001608,104963.331587218,30.544,103064.066852368,0.033588,1388.88888888889,0.00669820179423114,"fm2",0.013702392578125,0.032152,94011.1420612813,1.436,"segment_matching_annotaudio_Aditya_2018-08-17_23_112_hp",-10,"Aditya_2018-08-17_23_112",1,NA,NA,NA,-5.84776744207991,-5.41593982898581,-12.5893424720949,-11.3172956726613,-17.3373101416516,-17.7691377547457,-11.9213703126658,-6.99402506800607,"FALSE","2018-08-17_23_112","2018-08-17_23"
"127",126,103283.898305085,0.002216,1054.85232067511,0.0183188066333758,"fm1",0.044219970703125,0.000328,99046.6101694915,1.888,105549.837021788,0.025532,85.7632933104631,0.0341591944277422,"cf1",0.06341552734375,0.002216,105506.948018528,23.316,102422.907488987,0.027348,1096.49122807018,0.0174617049566028,"fm2",0.042022705078125,0.025532,91960.3524229075,1.816,"segment_matching_annotaudio_Aditya_2018-08-17_23_113_hp",-10,"Aditya_2018-08-17_23_113",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE","2018-08-17_23_113","2018-08-17_23"
"128",127,101706.036745407,0.002456,1308.90052356021,0.021221450939157,"fm1",0.048492431640625,0.000932,97112.8608923884,1.524,102596.849723287,0.021248,106.382978723404,0.0483285797031181,"cf1",0.093292236328125,0.002456,102330.779054917,18.792,99877.4509803922,0.02288,1219.51219512195,0.0253584684739427,"fm2",0.066162109375,0.021248,95588.2352941176,1.632,"segment_matching_annotaudio_Aditya_2018-08-17_23_117_hp",-10,"Aditya_2018-08-17_23_117",1,NA,NA,NA,-10.7302553624657,-2.83338290463794,-36.0728541183705,-27.625456547659,-34.7380395394514,-42.6349119972792,-31.9046566348134,-24.9890712892928,"FALSE","2018-08-17_23_117","2018-08-17_23"
"129",128,94943.8202247191,0.002488,1121.07623318386,0.00886549947409662,"fm1",0.01776123046875,0.000708,91011.2359550562,1.78,103830.64516129,0.01836,125.944584382872,0.0400973771812911,"cf1",0.075958251953125,0.002488,103641.633064516,15.872,98696.4618249534,0.020508,929.368029739777,0.0333091420884058,"fm2",0.066741943359375,0.01836,84729.9813780261,2.148,"segment_matching_annotaudio_Aditya_2018-08-17_23_133_hp",-10,"Aditya_2018-08-17_23_133",2,NA,NA,NA,-7.06457780916528,-8.41767569161061,-33.9709219116812,-35.7419230587698,-42.9439264158698,-41.5908285334244,-34.5262507242592,-28.3847069922663,"TRUE","2018-08-17_23_133","2018-08-17_23"
"130",129,100806.451612903,0.001408,2000,0.00955083875936384,"fm1",0.020172119140625,0.000416,96774.1935483871,0.992,102152.949091725,0.019244,112.107623318386,0.0237768227565735,"cf1",0.042633056640625,0.001408,102040.816326531,17.836,103298.611111111,0.020396,1724.13793103448,0.0159584257145137,"fm2",0.03680419921875,0.019244,93750,1.152,"segment_matching_annotaudio_Aditya_2018-08-17_23_134_hp",-10,"Aditya_2018-08-17_23_134",1,NA,NA,NA,NA,-6.93386007613663,NA,-30.9393397281157,-36.145144573098,NA,-29.2112844969614,-22.9246815509915,"FALSE","2018-08-17_23_134","2018-08-17_23"
"131",130,101769.911504425,0.003052,883.39222614841,0.0108335438063529,"fm1",0.02423095703125,0.000792,90265.4867256637,2.26,103060.736489718,0.01978,119.502868068834,0.0388988723838058,"cf1",0.079742431640625,0.003052,102821.616451459,16.728,101176.470588235,0.02148,1173.70892018779,0.0156584762543711,"fm2",0.0362548828125,0.01978,92352.9411764706,1.7,"segment_matching_annotaudio_Aditya_2018-08-17_23_138_hp",-10,"Aditya_2018-08-17_23_138",1,NA,NA,NA,NA,2.67216600643492,NA,-21.3596360801992,-29.2336825956912,NA,-31.9058486021261,-25.8963783102325,"FALSE","2018-08-17_23_138","2018-08-17_23"
"132",131,100961.538461538,0.000872,3164.55696202532,0.00656610765041382,"fm1",0.01324462890625,0.000248,96153.8461538462,0.624,102402.499461323,0.019436,107.71219302025,0.0150888555626397,"cf1",0.0341796875,0.000872,102348.631760396,18.564,102448.453608247,0.020988,1282.05128205128,0.0081424534579584,"fm2",0.02215576171875,0.019436,86984.5360824742,1.552,"segment_matching_annotaudio_Aditya_2018-08-17_23_145_hp",-10,"Aditya_2018-08-17_23_145",1,NA,NA,NA,-13.8106740670323,-14.8229290468501,-25.2180371570149,-27.7280975014352,-35.530873678019,-34.5186186982013,-20.707944631169,-14.143428507539,"FALSE","2018-08-17_23_145","2018-08-17_23"
"133",132,99498.3277591973,0.001232,1666.66666666667,0.00902541624154346,"fm1",0.018218994140625,3.6e-05,91973.2441471572,1.196,101902.429836127,0.022468,94.1619585687382,0.0185784124984186,"cf1",0.042266845703125,0.001232,101855.339988698,21.236,98648.6486486486,0.023948,1344.08602150538,0.00893706482205593,"fm2",0.019012451171875,0.022468,87162.1621621622,1.48,"segment_matching_annotaudio_Aditya_2018-08-17_23_157_hp",-10,"Aditya_2018-08-17_23_157",2,NA,NA,NA,-8.76098692152512,-0.160513909047649,-28.2056101392077,-19.0702834329187,-24.2757621322334,-32.8762351447109,-24.1152482231858,-16.4344597207214,"TRUE","2018-08-17_23_157","2018-08-17_23"
"134",133,96204.1884816754,0.002404,1302.08333333333,0.00642918079194064,"fm1",0.015472412109375,0.000876,92931.9371727749,1.528,103644.2359733,0.024576,90.1875901875902,0.015342668434426,"cf1",0.0316162109375,0.002404,103418.726321487,22.172,104118.993135011,0.026324,1141.55251141553,0.00679102494354107,"fm2",0.018035888671875,0.024576,89816.933638444,1.748,"segment_matching_annotaudio_Aditya_2018-08-17_23_168_hp",-10,"Aditya_2018-08-17_23_168",1,NA,NA,NA,-8.28647161336893,-7.54297399418101,-30.1114860249512,-28.638946302589,-37.4772006990752,-38.2206983182631,-29.9342267048942,-24.6113644060853,"FALSE","2018-08-17_23_168","2018-08-17_23"
"135",134,101032.448377581,0.001816,1470.58823529412,0.00708728633273215,"fm1",0.014556884765625,0.00046,92920.3539823009,1.356,103433.616742969,0.032396,65.3936698927544,0.0199952591713008,"cf1",0.04351806640625,0.001816,103237.410071942,30.58,99046.6101694915,0.034284,1054.85232067511,0.00759946298809492,"fm2",0.017608642578125,0.032396,91631.3559322034,1.888,"segment_matching_annotaudio_Aditya_2018-08-17_23_186_hp",-10,"Aditya_2018-08-17_23_186",1,NA,NA,NA,-10.0408841868632,-12.8239365771542,-24.0274388636101,-25.5380409455678,-35.6373954242529,-32.8543430339619,-22.8134588470986,-15.6098034737455,"FALSE","2018-08-17_23_186","2018-08-17_23"
"136",135,103448.275862069,0.001848,1428.57142857143,0.011699129355753,"fm1",0.026824951171875,0.000456,94827.5862068966,1.392,105100.896860987,0.01612,140.056022408964,0.032915179245664,"cf1",0.062744140625,0.001848,104890.695067265,14.272,104219.948849105,0.017684,1275.51020408163,0.0141401752116541,"fm2",0.030487060546875,0.01612,94629.1560102302,1.564,"segment_matching_annotaudio_Aditya_2018-08-17_23_187_hp",-10,"Aditya_2018-08-17_23_187",1,NA,NA,NA,-10.5497578828327,0.139255119335981,-36.4344597207214,-24.9890712892928,-32.2987222548275,-42.9877352569961,-32.4379773741635,-26.519192425207,"FALSE","2018-08-17_23_187","2018-08-17_23"
"137",136,104668.674698795,0.001612,1497.00598802395,0.0123336283807591,"fm1",0.028839111328125,0.000284,97138.5542168675,1.328,105145.746579417,0.01506,148.632580261593,0.024084224505781,"cf1",0.0499267578125,0.001612,104922.665080309,13.448,105113.636363636,0.01682,1131.22171945701,0.0129490885184678,"fm2",0.03155517578125,0.01506,98863.6363636364,1.76,"segment_matching_annotaudio_Aditya_2018-08-17_23_193_hp",-10,"Aditya_2018-08-17_23_193",1,NA,NA,NA,-9.59891796716783,1.20288681077567,-33.9312904073142,-21.0460759646674,-28.609281935905,-39.4110867138485,-29.8121687466806,-23.9728236581339,"FALSE","2018-08-17_23_193","2018-08-17_23"
"138",137,102976.19047619,0.0023,1184.83412322275,0.0117053554255911,"fm1",0.0225830078125,0.00062,92857.1428571429,1.68,105368.882395909,0.018728,121.713729308666,0.0304385332276566,"cf1",0.067352294921875,0.0023,105125.395665936,16.428,102672.750977836,0.021796,651.041666666667,0.0332945331689161,"fm2",0.075439453125,0.018728,89960.886571056,3.068,"segment_matching_annotaudio_Aditya_2018-08-17_23_196_hp",-10,"Aditya_2018-08-17_23_196",1,NA,NA,NA,-9.73262919662034,-10.1098652535674,-29.2859482502467,-29.247429829526,-34.2081697752637,-33.8309337183167,-24.0983045216963,-18.6722802180414,"FALSE","2018-08-17_23_196","2018-08-17_23"
"159",158,106973.995271868,0.002248,1179.24528301887,0.0113424344760338,"fm1",0.024139404296875,0.000556,94562.6477541371,1.692,107341.26984127,0.012328,198.255352894528,0.0166668999857303,"cf1",0.031646728515625,0.002248,107043.650793651,10.08,105924.596050269,0.014556,896.057347670251,0.011738589079955,"fm2",0.02850341796875,0.012328,90215.4398563734,2.228,"segment_matching_annotaudio_Aditya_2018-08-17_34_2_hp",-10,"Aditya_2018-08-17_34_2",1,NA,NA,NA,-1.52024120801812,-1.70350221873571,-18.4012790830115,-17.3789636985621,-23.50268911538,-23.3194281046624,-21.7991868966443,-16.082979500871,"FALSE","2018-08-17_34_2","2018-08-17_34"
"149",148,102836.879432624,0.002588,1179.24528301887,0.00767970744984016,"fm1",0.016876220703125,0.000896,95153.6643026005,1.692,105357.142857143,0.027228,81.1424862057773,0.023734281501691,"cf1",0.045623779296875,0.002588,105073.051948052,24.64,103837.471783296,0.029,1126.12612612613,0.024591645419103,"fm2",0.051513671875,0.027228,91422.1218961625,1.772,"segment_matching_annotaudio_Aditya_2018-08-17_34_12_hp",-10,"Aditya_2018-08-17_34_12",1,NA,NA,NA,NA,-5.37428824174292,NA,-32.3125886506524,-39.5419772361284,NA,-34.1676889943855,-27.454953784442,"FALSE","2018-08-17_34_12","2018-08-17_34"
"158",157,104166.666666667,0.001336,1798.56115107914,0.032184186075002,"fm1",0.065582275390625,0.000232,99637.6811594203,1.104,105162.452164778,0.054644,37.515006002401,0.0582008601751538,"cf1",0.1619873046875,0.001336,104824.791776094,53.308,102777.777777778,0.055004,5434.78260869565,0.00996159227251186,"fm2",0.017730712890625,0.054644,1e+05,0.36,"segment_matching_annotaudio_Aditya_2018-08-17_34_18_hp",-10,"Aditya_2018-08-17_34_18",1,NA,NA,NA,NA,0.757784670299449,NA,-19.1901899428241,-25.9758258539001,NA,-26.7336105241996,-18.9778920815333,"FALSE","2018-08-17_34_18","2018-08-17_34"
"162",161,101656.626506024,0.002188,1497.00598802395,0.0399939713741794,"fm1",0.09698486328125,0.00086,98644.578313253,1.328,103810.975609756,0.015308,152.346130408288,0.103525144950474,"cf1",0.175628662109375,0.002188,103658.536585366,13.12,102091.633466135,0.017316,992.063492063492,0.0422921026268696,"fm2",0.11236572265625,0.015308,99601.593625498,2.008,"segment_matching_annotaudio_Aditya_2018-08-17_34_35_hp",-10,"Aditya_2018-08-17_34_35",2,NA,NA,NA,-7.74032528127098,-12.9751668948154,-24.1719237253342,-29.7051029920593,-37.8082867268384,-32.573445113294,-24.833119832023,-18.9379244582055,"TRUE","2018-08-17_34_35","2018-08-17_34"
"163",162,103947.368421053,0.002432,1308.90052356021,0.0146051045332892,"fm1",0.036346435546875,0.000912,98026.3157894737,1.52,104950.900163666,0.017096,136.314067611778,0.050377843359272,"cf1",0.088592529296875,0.002432,104678.123295145,14.664,103650.137741047,0.02,686.813186813187,0.0209023833002647,"fm2",0.058441162109375,0.017096,99173.5537190082,2.904,"segment_matching_annotaudio_Aditya_2018-08-17_34_40_hp",-10,"Aditya_2018-08-17_34_40",3,NA,NA,NA,-10.1788555672812,-8.11991605325302,-38.0110543785317,-37.2640718791279,-43.4808354554186,-45.5397749694468,-35.3609194021656,-27.6702127949859,"TRUE","2018-08-17_34_40","2018-08-17_34"
"164",163,105371.900826446,0.002432,1373.62637362637,0.0323688435814233,"fm1",0.06732177734375,0.00098,95730.0275482094,1.452,105403.645833333,0.048512,43.3952438812706,0.0769903198180564,"cf1",0.20281982421875,0.002432,105208.333333333,46.08,101604.278074866,0.04926,2659.57446808511,0.0164047879560135,"fm2",0.035980224609375,0.048512,97593.5828877005,0.748,"segment_matching_annotaudio_Aditya_2018-08-17_34_41_hp",-10,"Aditya_2018-08-17_34_41",1,NA,NA,NA,-5.41220883595083,-5.82841948750468,-27.0876309897709,-27.5303198940559,-35.1582670830621,-34.7420564315082,-29.3298475955574,-23.9560878347712,"FALSE","2018-08-17_34_41","2018-08-17_34"
"165",164,105481.727574751,0.001204,1655.62913907285,0.0722791742412986,"fm1",0.141693115234375,0,98837.2093023256,1.204,105566.780093577,0.03882,53.1575590048905,0.148507902663383,"cf1",0.276336669921875,0.001204,105407.273500638,37.616,102040.816326531,0.039996,1689.18918918919,0.0302612905218589,"fm2",0.071136474609375,0.03882,97789.1156462585,1.176,"segment_matching_annotaudio_Aditya_2018-08-17_34_49_hp",-10,"Aditya_2018-08-17_34_49",1,NA,NA,NA,-7.14857916505197,-5.60162022735757,-26.2865207550468,-23.5878131418674,-31.917539584734,-33.4644985224284,-26.3159193573764,-20.6030899246726,"FALSE","2018-08-17_34_49","2018-08-17_34"
"166",165,101151.315789474,0.001216,1633.98692810457,0.0174611585735123,"fm1",0.042938232421875,0,96217.1052631579,1.216,106287.902968401,0.038812,53.1914893617021,0.107268212165169,"cf1",0.235015869140625,0.001216,106234.705819768,37.596,102348.993288591,0.040004,1666.66666666667,0.0733698492924002,"fm2",0.153350830078125,0.038812,97315.4362416107,1.192,"segment_matching_annotaudio_Aditya_2018-08-17_34_54_hp",-10,"Aditya_2018-08-17_34_54",1,NA,NA,NA,-13.1082551487035,-1.61105037368715,-35.0105390061966,-23.5120230384416,-29.548731057416,-41.0459358324324,-27.9376806837288,-22.3885007670225,"FALSE","2018-08-17_34_54","2018-08-17_34"
"167",166,104211.663066955,0.00242,1077.58620689655,0.0208456478636714,"fm1",0.044525146484375,0.000568,93952.4838012959,1.852,104891.304347826,0.01714,135.795763172189,0.0488990423510674,"cf1",0.09393310546875,0.00242,104823.369565217,14.72,105342.741935484,0.019124,1004.01606425703,0.0183896948562993,"fm2",0.0408935546875,0.01714,90221.7741935484,1.984,"segment_matching_annotaudio_Aditya_2018-08-17_34_64_hp",-10,"Aditya_2018-08-17_34_64",2,NA,NA,NA,-7.92224614299282,-3.46327548053752,-33.9049695094816,-28.6820525431117,-35.9401990732671,-40.3991697357224,-32.4769235927296,-27.4050705769107,"TRUE","2018-08-17_34_64","2018-08-17_34"
"168",167,102783.725910064,0.002792,1068.37606837607,0.0220422642824296,"fm1",0.04437255859375,0.000924,93683.0835117773,1.868,105711.318795431,0.022052,103.820598006645,0.0480661325950414,"cf1",0.097137451171875,0.002792,105659.397715472,19.26,104385.964912281,0.024332,874.125874125874,0.0214415293736939,"fm2",0.050445556640625,0.022052,87719.2982456141,2.28,"segment_matching_annotaudio_Aditya_2018-08-17_34_65_hp",-10,"Aditya_2018-08-17_34_65",2,NA,NA,NA,-11.1033293646633,-7.90375027916103,-32.3125886506524,-28.8126698862909,-36.1050100390679,-39.3045891245701,-28.2012597599068,-21.9662105046478,"TRUE","2018-08-17_34_65","2018-08-17_34"
"169",168,104885.057471264,0.002156,1428.57142857143,0.00985096007437471,"fm1",0.01995849609375,0.000764,97701.1494252874,1.392,105589.123867069,0.015396,150.966183574879,0.0223133341960817,"cf1",0.048583984375,0.002156,105362.53776435,13.24,100138.121546961,0.018292,688.70523415978,0.0145485628412912,"fm2",0.033905029296875,0.015396,85290.0552486188,2.896,"segment_matching_annotaudio_Aditya_2018-08-17_34_69_hp",-10,"Aditya_2018-08-17_34_69",1,NA,NA,NA,NA,-3.55382306123136,NA,-29.802881393899,-38.9340276278002,NA,-35.3802045665688,-28.8787225972926,"FALSE","2018-08-17_34_69","2018-08-17_34"
"170",169,NA,NA,NA,NA,"",NA,NA,NA,NA,104007.111597374,0.01484,136.686714051394,0.0180999551212791,"cf1",0.0391845703125,0.000216,103870.350109409,14.624,104113.110539846,0.017952,641.025641025641,0.0126364835008198,"fm1",0.030242919921875,0.01484,87403.5989717224,3.112,"segment_matching_annotaudio_Aditya_2018-08-17_34_72_hp",-10,"Aditya_2018-08-17_34_72",1,NA,NA,NA,-7.13582471081778,-5.70294191341773,-24.4152662136055,-20.5605744720049,-27.4163312157211,-28.8492140131212,-21.7133893023034,-14.6437940417354,"FALSE","2018-08-17_34_72","2018-08-17_34"
"171",170,109375,0.002196,1552.7950310559,0.0199682574943186,"fm1",0.03668212890625,0.000916,101562.5,1.28,110965.877820583,0.031268,68.7757909215956,0.038124882165113,"cf1",0.083038330078125,0.002196,110759.493670886,29.072,110026.041666667,0.032804,1295.33678756477,0.0196490860755195,"fm2",0.04559326171875,0.031268,100911.458333333,1.536,"segment_matching_annotaudio_Aditya_2018-08-17_34_77_hp",-10,"Aditya_2018-08-17_34_77",1,NA,NA,NA,-10.9897775949275,-5.77839513019722,-35.533387529507,-28.5321074446543,-37.0603709351137,-42.271753399844,-31.2819758049165,-25.9016060501665,"FALSE","2018-08-17_34_77","2018-08-17_34"
"172",171,109686.60968661,0.002008,1420.45454545455,0.00725058852860706,"fm1",0.0179443359375,0.000604,107549.857549858,1.404,110863.922877271,0.034372,61.7894216510134,0.0255366472408814,"cf1",0.059783935546875,0.002008,110771.227289581,32.364,111344.537815126,0.0358,1396.64804469274,0.00821346615976894,"fm2",0.018798828125,0.034372,97338.9355742297,1.428,"segment_matching_annotaudio_Aditya_2018-08-17_34_78_hp",-10,"Aditya_2018-08-17_34_78",1,NA,NA,NA,-7.22696605291529,-5.35802032931907,-37.5592041089441,-33.0902662851925,-41.7848943034279,-43.6538400270241,-36.4268739741088,-29.3246382457907,"FALSE","2018-08-17_34_78","2018-08-17_34"
